Time,ParameterName,ParameterValue
2022-12-02T12:00:00Z,WS_PT1H_MIN,1.8
2022-12-02T12:00:00Z,WD_PT1H_AVG,86.0
2022-12-02T12:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T12:00:00Z,PA_PT1H_AVG,1041.7
2022-12-02T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T13:00:00Z,TA_PT1H_AVG,-4.0
2022-12-02T13:00:00Z,TA_PT1H_MAX,-3.9
2022-12-02T13:00:00Z,TA_PT1H_MIN,-4.1
2022-12-02T13:00:00Z,RH_PT1H_AVG,97.0
2022-12-02T13:00:00Z,WS_PT1H_AVG,2.2
2022-12-02T13:00:00Z,WS_PT1H_MAX,2.8
2022-12-02T13:00:00Z,WS_PT1H_MIN,1.6
2022-12-02T13:00:00Z,WD_PT1H_AVG,68.0
2022-12-02T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T13:00:00Z,PA_PT1H_AVG,1041.6
2022-12-02T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T14:00:00Z,TA_PT1H_AVG,-4.1
2022-12-02T14:00:00Z,TA_PT1H_MAX,-4.0
2022-12-02T14:00:00Z,TA_PT1H_MIN,-4.2
2022-12-02T14:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T14:00:00Z,WS_PT1H_AVG,NaN
2022-12-02T14:00:00Z,WS_PT1H_MAX,NaN
2022-12-02T14:00:00Z,WS_PT1H_MIN,NaN
2022-12-02T14:00:00Z,WD_PT1H_AVG,66.0
2022-12-02T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T14:00:00Z,PA_PT1H_AVG,1041.7
2022-12-02T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T15:00:00Z,TA_PT1H_AVG,-4.0
2022-12-02T15:00:00Z,TA_PT1H_MAX,-3.9
2022-12-02T15:00:00Z,TA_PT1H_MIN,-4.1
2022-12-02T15:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T15:00:00Z,WS_PT1H_AVG,3.0
2022-12-02T15:00:00Z,WS_PT1H_MAX,3.4
2022-12-02T15:00:00Z,WS_PT1H_MIN,2.5
2022-12-02T15:00:00Z,WD_PT1H_AVG,60.0
2022-12-02T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T15:00:00Z,PA_PT1H_AVG,1041.6
2022-12-02T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T16:00:00Z,TA_PT1H_AVG,-4.0
2022-12-02T16:00:00Z,TA_PT1H_MAX,-4.0
2022-12-02T16:00:00Z,TA_PT1H_MIN,-4.1
2022-12-02T16:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T16:00:00Z,WS_PT1H_AVG,2.6
2022-12-02T16:00:00Z,WS_PT1H_MAX,3.1
2022-12-02T16:00:00Z,WS_PT1H_MIN,2.1
2022-12-02T16:00:00Z,WD_PT1H_AVG,61.0
2022-12-02T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T16:00:00Z,PA_PT1H_AVG,1041.4
2022-12-02T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T17:00:00Z,TA_PT1H_AVG,-4.0
2022-12-02T17:00:00Z,TA_PT1H_MAX,-3.9
2022-12-02T17:00:00Z,TA_PT1H_MIN,-4.0
2022-12-02T17:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T17:00:00Z,WS_PT1H_AVG,3.0
2022-12-02T17:00:00Z,WS_PT1H_MAX,3.4
2022-12-02T17:00:00Z,WS_PT1H_MIN,2.2
2022-12-02T17:00:00Z,WD_PT1H_AVG,52.0
2022-12-02T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T17:00:00Z,PA_PT1H_AVG,1041.3
2022-12-02T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T18:00:00Z,TA_PT1H_AVG,-3.9
2022-12-02T18:00:00Z,TA_PT1H_MAX,-3.8
2022-12-02T18:00:00Z,TA_PT1H_MIN,-3.9
2022-12-02T18:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T18:00:00Z,WS_PT1H_AVG,3.0
2022-12-02T18:00:00Z,WS_PT1H_MAX,3.4
2022-12-02T18:00:00Z,WS_PT1H_MIN,2.7
2022-12-02T18:00:00Z,WD_PT1H_AVG,62.0
2022-12-02T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T18:00:00Z,PA_PT1H_AVG,1041.1
2022-12-02T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T19:00:00Z,TA_PT1H_AVG,-3.7
2022-12-02T19:00:00Z,TA_PT1H_MAX,-3.6
2022-12-02T19:00:00Z,TA_PT1H_MIN,-3.7
2022-12-02T19:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T19:00:00Z,WS_PT1H_AVG,3.2
2022-12-02T19:00:00Z,WS_PT1H_MAX,3.8
2022-12-02T19:00:00Z,WS_PT1H_MIN,2.6
2022-12-02T19:00:00Z,WD_PT1H_AVG,58.0
2022-12-02T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T19:00:00Z,PA_PT1H_AVG,1040.9
2022-12-02T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T20:00:00Z,TA_PT1H_AVG,-3.5
2022-12-02T20:00:00Z,TA_PT1H_MAX,-3.5
2022-12-02T20:00:00Z,TA_PT1H_MIN,-3.6
2022-12-02T20:00:00Z,RH_PT1H_AVG,95.0
2022-12-02T20:00:00Z,WS_PT1H_AVG,NaN
2022-12-02T20:00:00Z,WS_PT1H_MAX,NaN
2022-12-02T20:00:00Z,WS_PT1H_MIN,NaN
2022-12-02T20:00:00Z,WD_PT1H_AVG,61.0
2022-12-02T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T20:00:00Z,PA_PT1H_AVG,1040.9
2022-12-02T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T21:00:00Z,TA_PT1H_AVG,-3.5
2022-12-02T21:00:00Z,TA_PT1H_MAX,-3.5
2022-12-02T21:00:00Z,TA_PT1H_MIN,-3.7
2022-12-02T21:00:00Z,RH_PT1H_AVG,95.0
2022-12-02T21:00:00Z,WS_PT1H_AVG,2.7
2022-12-02T21:00:00Z,WS_PT1H_MAX,3.1
2022-12-02T21:00:00Z,WS_PT1H_MIN,2.0
2022-12-02T21:00:00Z,WD_PT1H_AVG,41.0
2022-12-02T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T21:00:00Z,PA_PT1H_AVG,1040.7
2022-12-02T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T22:00:00Z,TA_PT1H_AVG,-3.7
2022-12-02T22:00:00Z,TA_PT1H_MAX,-3.6
2022-12-02T22:00:00Z,TA_PT1H_MIN,-3.7
2022-12-02T22:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T22:00:00Z,WS_PT1H_AVG,2.9
2022-12-02T22:00:00Z,WS_PT1H_MAX,3.3
2022-12-02T22:00:00Z,WS_PT1H_MIN,2.6
2022-12-02T22:00:00Z,WD_PT1H_AVG,38.0
2022-12-02T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T22:00:00Z,PA_PT1H_AVG,1040.5
2022-12-02T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-02T23:00:00Z,TA_PT1H_AVG,-3.8
2022-12-02T23:00:00Z,TA_PT1H_MAX,-3.7
2022-12-02T23:00:00Z,TA_PT1H_MIN,-3.8
2022-12-02T23:00:00Z,RH_PT1H_AVG,96.0
2022-12-02T23:00:00Z,WS_PT1H_AVG,2.8
2022-12-02T23:00:00Z,WS_PT1H_MAX,3.0
2022-12-02T23:00:00Z,WS_PT1H_MIN,2.6
2022-12-02T23:00:00Z,WD_PT1H_AVG,33.0
2022-12-02T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-02T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-02T23:00:00Z,PA_PT1H_AVG,1040.2
2022-12-02T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T00:00:00Z,TA_PT1H_AVG,-3.6
2022-12-03T00:00:00Z,TA_PT1H_MAX,-3.6
2022-12-03T00:00:00Z,TA_PT1H_MIN,-3.7
2022-12-03T00:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T00:00:00Z,WS_PT1H_AVG,3.4
2022-12-03T00:00:00Z,WS_PT1H_MAX,4.4
2022-12-03T00:00:00Z,WS_PT1H_MIN,2.5
2022-12-03T00:00:00Z,WD_PT1H_AVG,58.0
2022-12-03T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T00:00:00Z,PA_PT1H_AVG,1039.8
2022-12-03T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T01:00:00Z,TA_PT1H_AVG,-3.8
2022-12-03T01:00:00Z,TA_PT1H_MAX,-3.7
2022-12-03T01:00:00Z,TA_PT1H_MIN,-3.9
2022-12-03T01:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T01:00:00Z,WS_PT1H_AVG,3.8
2022-12-03T01:00:00Z,WS_PT1H_MAX,4.4
2022-12-03T01:00:00Z,WS_PT1H_MIN,3.5
2022-12-03T01:00:00Z,WD_PT1H_AVG,58.0
2022-12-03T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T01:00:00Z,PA_PT1H_AVG,1039.6
2022-12-03T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T02:00:00Z,TA_PT1H_AVG,-4.1
2022-12-03T02:00:00Z,TA_PT1H_MAX,-3.9
2022-12-03T02:00:00Z,TA_PT1H_MIN,-4.2
2022-12-03T02:00:00Z,RH_PT1H_AVG,89.0
2022-12-03T02:00:00Z,WS_PT1H_AVG,NaN
2022-12-03T02:00:00Z,WS_PT1H_MAX,NaN
2022-12-03T02:00:00Z,WS_PT1H_MIN,NaN
2022-12-03T02:00:00Z,WD_PT1H_AVG,64.0
2022-12-03T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T02:00:00Z,PA_PT1H_AVG,1039.1
2022-12-03T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T03:00:00Z,TA_PT1H_AVG,-4.4
2022-12-03T03:00:00Z,TA_PT1H_MAX,-4.2
2022-12-03T03:00:00Z,TA_PT1H_MIN,-4.5
2022-12-03T03:00:00Z,RH_PT1H_AVG,88.0
2022-12-03T03:00:00Z,WS_PT1H_AVG,3.0
2022-12-03T03:00:00Z,WS_PT1H_MAX,4.0
2022-12-03T03:00:00Z,WS_PT1H_MIN,2.5
2022-12-03T03:00:00Z,WD_PT1H_AVG,61.0
2022-12-03T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T03:00:00Z,PA_PT1H_AVG,1038.8
2022-12-03T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T04:00:00Z,TA_PT1H_AVG,-4.6
2022-12-03T04:00:00Z,TA_PT1H_MAX,-4.4
2022-12-03T04:00:00Z,TA_PT1H_MIN,-4.7
2022-12-03T04:00:00Z,RH_PT1H_AVG,88.0
2022-12-03T04:00:00Z,WS_PT1H_AVG,3.4
2022-12-03T04:00:00Z,WS_PT1H_MAX,4.5
2022-12-03T04:00:00Z,WS_PT1H_MIN,2.6
2022-12-03T04:00:00Z,WD_PT1H_AVG,68.0
2022-12-03T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T04:00:00Z,PA_PT1H_AVG,1038.6
2022-12-03T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T05:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T05:00:00Z,TA_PT1H_MAX,-4.7
2022-12-03T05:00:00Z,TA_PT1H_MIN,-4.9
2022-12-03T05:00:00Z,RH_PT1H_AVG,88.0
2022-12-03T05:00:00Z,WS_PT1H_AVG,2.5
2022-12-03T05:00:00Z,WS_PT1H_MAX,3.5
2022-12-03T05:00:00Z,WS_PT1H_MIN,1.6
2022-12-03T05:00:00Z,WD_PT1H_AVG,62.0
2022-12-03T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T05:00:00Z,PA_PT1H_AVG,1038.3
2022-12-03T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T06:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T06:00:00Z,TA_PT1H_MAX,-4.8
2022-12-03T06:00:00Z,TA_PT1H_MIN,-4.8
2022-12-03T06:00:00Z,RH_PT1H_AVG,90.0
2022-12-03T06:00:00Z,WS_PT1H_AVG,2.0
2022-12-03T06:00:00Z,WS_PT1H_MAX,2.7
2022-12-03T06:00:00Z,WS_PT1H_MIN,1.5
2022-12-03T06:00:00Z,WD_PT1H_AVG,35.0
2022-12-03T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T06:00:00Z,PA_PT1H_AVG,1037.8
2022-12-03T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T07:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T07:00:00Z,TA_PT1H_MAX,-4.8
2022-12-03T07:00:00Z,TA_PT1H_MIN,-4.8
2022-12-03T07:00:00Z,RH_PT1H_AVG,90.0
2022-12-03T07:00:00Z,WS_PT1H_AVG,1.9
2022-12-03T07:00:00Z,WS_PT1H_MAX,2.2
2022-12-03T07:00:00Z,WS_PT1H_MIN,1.5
2022-12-03T07:00:00Z,WD_PT1H_AVG,45.0
2022-12-03T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T07:00:00Z,PA_PT1H_AVG,1037.5
2022-12-03T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T08:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T08:00:00Z,TA_PT1H_MAX,-4.7
2022-12-03T08:00:00Z,TA_PT1H_MIN,-4.8
2022-12-03T08:00:00Z,RH_PT1H_AVG,91.0
2022-12-03T08:00:00Z,WS_PT1H_AVG,NaN
2022-12-03T08:00:00Z,WS_PT1H_MAX,NaN
2022-12-03T08:00:00Z,WS_PT1H_MIN,NaN
2022-12-03T08:00:00Z,WD_PT1H_AVG,48.0
2022-12-03T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T08:00:00Z,PA_PT1H_AVG,1037.2
2022-12-03T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T09:00:00Z,TA_PT1H_AVG,-4.7
2022-12-03T09:00:00Z,TA_PT1H_MAX,-4.6
2022-12-03T09:00:00Z,TA_PT1H_MIN,-4.7
2022-12-03T09:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T09:00:00Z,WS_PT1H_AVG,2.2
2022-12-03T09:00:00Z,WS_PT1H_MAX,2.4
2022-12-03T09:00:00Z,WS_PT1H_MIN,1.9
2022-12-03T09:00:00Z,WD_PT1H_AVG,50.0
2022-12-03T09:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T09:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T09:00:00Z,PA_PT1H_AVG,1037.0
2022-12-03T09:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T10:00:00Z,TA_PT1H_AVG,-4.6
2022-12-03T10:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T10:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T10:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T10:00:00Z,WS_PT1H_AVG,2.1
2022-12-03T10:00:00Z,WS_PT1H_MAX,2.9
2022-12-03T10:00:00Z,WS_PT1H_MIN,1.4
2022-12-03T10:00:00Z,WD_PT1H_AVG,57.0
2022-12-03T10:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T10:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T10:00:00Z,PA_PT1H_AVG,1036.7
2022-12-03T10:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T11:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T11:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T11:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T11:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T11:00:00Z,WS_PT1H_AVG,2.8
2022-12-03T11:00:00Z,WS_PT1H_MAX,3.3
2022-12-03T11:00:00Z,WS_PT1H_MIN,2.1
2022-12-03T11:00:00Z,WD_PT1H_AVG,81.0
2022-12-03T11:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T11:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T11:00:00Z,PA_PT1H_AVG,1036.1
2022-12-03T11:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T12:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T12:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T12:00:00Z,TA_PT1H_MIN,-4.5
2022-12-03T12:00:00Z,RH_PT1H_AVG,91.0
2022-12-03T12:00:00Z,WS_PT1H_AVG,1.8
2022-12-03T12:00:00Z,WS_PT1H_MAX,2.3
2022-12-03T12:00:00Z,WS_PT1H_MIN,1.4
2022-12-03T12:00:00Z,WD_PT1H_AVG,71.0
2022-12-03T12:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T12:00:00Z,PA_PT1H_AVG,1035.7
2022-12-03T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T13:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T13:00:00Z,TA_PT1H_MAX,-4.4
2022-12-03T13:00:00Z,TA_PT1H_MIN,-4.5
2022-12-03T13:00:00Z,RH_PT1H_AVG,90.0
2022-12-03T13:00:00Z,WS_PT1H_AVG,1.3
2022-12-03T13:00:00Z,WS_PT1H_MAX,1.6
2022-12-03T13:00:00Z,WS_PT1H_MIN,1.1
2022-12-03T13:00:00Z,WD_PT1H_AVG,66.0
2022-12-03T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T13:00:00Z,PA_PT1H_AVG,1035.4
2022-12-03T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T14:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T14:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T14:00:00Z,TA_PT1H_MIN,-4.5
2022-12-03T14:00:00Z,RH_PT1H_AVG,90.0
2022-12-03T14:00:00Z,WS_PT1H_AVG,NaN
2022-12-03T14:00:00Z,WS_PT1H_MAX,NaN
2022-12-03T14:00:00Z,WS_PT1H_MIN,NaN
2022-12-03T14:00:00Z,WD_PT1H_AVG,55.0
2022-12-03T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T14:00:00Z,PA_PT1H_AVG,1035.2
2022-12-03T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T15:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T15:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T15:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T15:00:00Z,RH_PT1H_AVG,91.0
2022-12-03T15:00:00Z,WS_PT1H_AVG,1.2
2022-12-03T15:00:00Z,WS_PT1H_MAX,1.3
2022-12-03T15:00:00Z,WS_PT1H_MIN,0.8
2022-12-03T15:00:00Z,WD_PT1H_AVG,46.0
2022-12-03T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T15:00:00Z,PA_PT1H_AVG,1034.9
2022-12-03T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T16:00:00Z,TA_PT1H_AVG,-4.6
2022-12-03T16:00:00Z,TA_PT1H_MAX,-4.6
2022-12-03T16:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T16:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T16:00:00Z,WS_PT1H_AVG,1.1
2022-12-03T16:00:00Z,WS_PT1H_MAX,1.3
2022-12-03T16:00:00Z,WS_PT1H_MIN,0.8
2022-12-03T16:00:00Z,WD_PT1H_AVG,36.0
2022-12-03T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T16:00:00Z,PA_PT1H_AVG,1034.8
2022-12-03T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T17:00:00Z,TA_PT1H_AVG,-4.5
2022-12-03T17:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T17:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T17:00:00Z,RH_PT1H_AVG,92.0
2022-12-03T17:00:00Z,WS_PT1H_AVG,1.0
2022-12-03T17:00:00Z,WS_PT1H_MAX,1.2
2022-12-03T17:00:00Z,WS_PT1H_MIN,0.8
2022-12-03T17:00:00Z,WD_PT1H_AVG,19.0
2022-12-03T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T17:00:00Z,PA_PT1H_AVG,1034.8
2022-12-03T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T18:00:00Z,TA_PT1H_AVG,-4.6
2022-12-03T18:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T18:00:00Z,TA_PT1H_MIN,-4.6
2022-12-03T18:00:00Z,RH_PT1H_AVG,93.0
2022-12-03T18:00:00Z,WS_PT1H_AVG,0.9
2022-12-03T18:00:00Z,WS_PT1H_MAX,1.3
2022-12-03T18:00:00Z,WS_PT1H_MIN,0.7
2022-12-03T18:00:00Z,WD_PT1H_AVG,6.0
2022-12-03T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T18:00:00Z,PA_PT1H_AVG,1034.6
2022-12-03T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T19:00:00Z,TA_PT1H_AVG,-4.7
2022-12-03T19:00:00Z,TA_PT1H_MAX,-4.5
2022-12-03T19:00:00Z,TA_PT1H_MIN,-4.9
2022-12-03T19:00:00Z,RH_PT1H_AVG,94.0
2022-12-03T19:00:00Z,WS_PT1H_AVG,0.4
2022-12-03T19:00:00Z,WS_PT1H_MAX,0.7
2022-12-03T19:00:00Z,WS_PT1H_MIN,0.2
2022-12-03T19:00:00Z,WD_PT1H_AVG,11.0
2022-12-03T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T19:00:00Z,PA_PT1H_AVG,1034.8
2022-12-03T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T20:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T20:00:00Z,TA_PT1H_MAX,-4.6
2022-12-03T20:00:00Z,TA_PT1H_MIN,-4.9
2022-12-03T20:00:00Z,RH_PT1H_AVG,94.0
2022-12-03T20:00:00Z,WS_PT1H_AVG,NaN
2022-12-03T20:00:00Z,WS_PT1H_MAX,NaN
2022-12-03T20:00:00Z,WS_PT1H_MIN,NaN
2022-12-03T20:00:00Z,WD_PT1H_AVG,323.0
2022-12-03T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T20:00:00Z,PA_PT1H_AVG,1034.8
2022-12-03T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T21:00:00Z,TA_PT1H_AVG,-4.9
2022-12-03T21:00:00Z,TA_PT1H_MAX,-4.8
2022-12-03T21:00:00Z,TA_PT1H_MIN,-5.0
2022-12-03T21:00:00Z,RH_PT1H_AVG,95.0
2022-12-03T21:00:00Z,WS_PT1H_AVG,0.5
2022-12-03T21:00:00Z,WS_PT1H_MAX,1.0
2022-12-03T21:00:00Z,WS_PT1H_MIN,0.2
2022-12-03T21:00:00Z,WD_PT1H_AVG,157.0
2022-12-03T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T21:00:00Z,PA_PT1H_AVG,1034.9
2022-12-03T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T22:00:00Z,TA_PT1H_AVG,-5.0
2022-12-03T22:00:00Z,TA_PT1H_MAX,-4.8
2022-12-03T22:00:00Z,TA_PT1H_MIN,-5.1
2022-12-03T22:00:00Z,RH_PT1H_AVG,94.0
2022-12-03T22:00:00Z,WS_PT1H_AVG,0.9
2022-12-03T22:00:00Z,WS_PT1H_MAX,1.2
2022-12-03T22:00:00Z,WS_PT1H_MIN,0.6
2022-12-03T22:00:00Z,WD_PT1H_AVG,184.0
2022-12-03T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T22:00:00Z,PA_PT1H_AVG,1035.0
2022-12-03T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-03T23:00:00Z,TA_PT1H_AVG,-4.8
2022-12-03T23:00:00Z,TA_PT1H_MAX,-4.3
2022-12-03T23:00:00Z,TA_PT1H_MIN,-5.0
2022-12-03T23:00:00Z,RH_PT1H_AVG,86.0
2022-12-03T23:00:00Z,WS_PT1H_AVG,0.8
2022-12-03T23:00:00Z,WS_PT1H_MAX,2.0
2022-12-03T23:00:00Z,WS_PT1H_MIN,0.3
2022-12-03T23:00:00Z,WD_PT1H_AVG,155.0
2022-12-03T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-03T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-03T23:00:00Z,PA_PT1H_AVG,1035.0
2022-12-03T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-04T00:00:00Z,TA_PT1H_AVG,-4.9
2022-12-04T00:00:00Z,TA_PT1H_MAX,-4.7
2022-12-04T00:00:00Z,TA_PT1H_MIN,-5.0
2022-12-04T00:00:00Z,RH_PT1H_AVG,89.0
2022-12-04T00:00:00Z,WS_PT1H_AVG,0.7
2022-12-04T00:00:00Z,WS_PT1H_MAX,1.0
2022-12-04T00:00:00Z,WS_PT1H_MIN,0.2
2022-12-04T00:00:00Z,WD_PT1H_AVG,26.0
2022-12-04T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-04T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-04T00:00:00Z,PA_PT1H_AVG,1035.0
2022-12-04T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-04T01:00:00Z,TA_PT1H_AVG,-5.0
2022-12-04T01:00:00Z,TA_PT1H_MAX,-4.8
2022-12-04T01:00:00Z,TA_PT1H_MIN,-5.1
